"S(-7,5)","S_NAG(-7,5)"
-0.06999 ,0.02668 
-0.16050 ,0.02668 
0.05220 ,0.02668 
-0.13804 ,0.02669 
-0.01988 ,0.02669 
-0.15142 ,0.02669 
-0.16545 ,0.02669 
-0.15683 ,0.02669 
0.06886 ,0.02669 
-0.16193 ,0.02669 
-0.06907 ,0.02670 
-0.11461 ,0.02670 
-0.12603 ,0.02670 
-0.07586 ,0.02670 
-0.14064 ,0.02670 
-0.08301 ,0.02671 
-0.13986 ,0.02671 
-0.08063 ,0.02671 
-0.07847 ,0.02671 
-0.09821 ,0.02671 
-0.14217 ,0.02671 
-0.07900 ,0.02671 
-0.01620 ,0.02671 
-0.15066 ,0.02672 
-0.12219 ,0.02672 
-0.12433 ,0.02672 
-0.06986 ,0.02672 
-0.08292 ,0.02672 
-0.13649 ,0.02673 
-0.15747 ,0.02673 
-0.17346 ,0.02673 
-0.13770 ,0.02674 
-0.12073 ,0.02674 
-0.06607 ,0.02674 
0.03494 ,0.02674 
-0.16642 ,0.02674 
-0.05884 ,0.02675 
-0.04079 ,0.02675 
0.02438 ,0.02675 
-0.12044 ,0.02675 
-0.14161 ,0.02675 
-0.11140 ,0.02675 
-0.06498 ,0.02675 
0.00626 ,0.02676 
-0.11241 ,0.02676 
-0.12507 ,0.02676 
-0.07072 ,0.02676 
-0.08149 ,0.02676 
-0.14347 ,0.02676 
-0.13313 ,0.02677 
-0.00054 ,0.02677 
-0.05112 ,0.02677 
-0.14094 ,0.02677 
-0.15964 ,0.02677 
-0.05504 ,0.02677 
-0.14365 ,0.02677 
-0.10095 ,0.02678 
0.19122 ,0.02678 
-0.04049 ,0.02678 
-0.05298 ,0.02678 
0.02701 ,0.02679 
-0.07827 ,0.02679 
-0.05325 ,0.02679 
-0.09816 ,0.02679 
-0.13492 ,0.02679 
-0.02013 ,0.02679 
-0.17422 ,0.02679 
-0.10743 ,0.02679 
-0.03895 ,0.02679 
-0.02853 ,0.02680 
-0.14268 ,0.02680 
-0.06871 ,0.02680 
-0.12439 ,0.02680 
-0.05446 ,0.02680 
-0.14022 ,0.02680 
-0.06094 ,0.02680 
-0.02563 ,0.02680 
-0.11958 ,0.02681 
-0.13973 ,0.02681 
0.07363 ,0.02681 
-0.13205 ,0.02681 
-0.03897 ,0.02682 
-0.16497 ,0.02682 
-0.13338 ,0.02682 
-0.07102 ,0.02682 
-0.06920 ,0.02682 
0.06456 ,0.02682 
-0.14763 ,0.02683 
-0.13051 ,0.02683 
0.06060 ,0.02683 
-0.14317 ,0.02683 
-0.13693 ,0.02683 
0.07941 ,0.02683 
-0.13048 ,0.02683 
0.08250 ,0.02683 
-0.13294 ,0.02683 
0.04568 ,0.02684 
-0.13833 ,0.02684 
-0.14173 ,0.02684 
0.05505 ,0.02684 
-0.12818 ,0.02685 
-0.15789 ,0.02685 
-0.14646 ,0.02685 
-0.07700 ,0.02685 
-0.12770 ,0.02685 
0.05370 ,0.02685 
-0.03010 ,0.02686 
0.05913 ,0.02686 
-0.15525 ,0.02686 
-0.14032 ,0.02686 
-0.12431 ,0.02686 
0.05583 ,0.02686 
0.05776 ,0.02686 
0.00372 ,0.02687 
-0.07080 ,0.02687 
-0.13430 ,0.02687 
-0.14982 ,0.02687 
-0.08485 ,0.02687 
-0.12366 ,0.02688 
0.05070 ,0.02688 
0.05102 ,0.02688 
-0.03343 ,0.02688 
-0.14145 ,0.02688 
0.04705 ,0.02688 
-0.12229 ,0.02688 
-0.07891 ,0.02689 
-0.16080 ,0.02689 
-0.13600 ,0.02689 
-0.02029 ,0.02689 
-0.16459 ,0.02689 
-0.11408 ,0.02689 
-0.14981 ,0.02689 
0.02263 ,0.02689 
-0.13909 ,0.02690 
-0.14676 ,0.02690 
-0.14748 ,0.02690 
0.07114 ,0.02690 
0.05148 ,0.02690 
-0.02723 ,0.02690 
-0.10277 ,0.02691 
-0.05983 ,0.02691 
-0.04807 ,0.02691 
-0.15009 ,0.02691 
-0.10085 ,0.02691 
-0.10621 ,0.02691 
-0.12373 ,0.02691 
-0.12979 ,0.02691 
-0.15143 ,0.02692 
-0.03023 ,0.02692 
-0.02461 ,0.02692 
-0.08085 ,0.02692 
-0.10631 ,0.02692 
-0.05001 ,0.02692 
-0.10151 ,0.02692 
-0.04006 ,0.02692 
-0.04057 ,0.02692 
-0.04688 ,0.02692 
0.02737 ,0.02692 
0.00406 ,0.02693 
-0.08418 ,0.02693 
0.16367 ,0.02693 
-0.13553 ,0.02693 
-0.07765 ,0.02693 
-0.02680 ,0.02693 
-0.05364 ,0.02694 
-0.06655 ,0.02694 
-0.16695 ,0.02694 
-0.09988 ,0.02694 
-0.13831 ,0.02694 
-0.04624 ,0.02695 
-0.02621 ,0.02695 
-0.11593 ,0.02695 
-0.14479 ,0.02695 
0.03574 ,0.02695 
-0.14406 ,0.02695 
0.03887 ,0.02695 
0.03338 ,0.02695 
-0.02599 ,0.02696 
-0.07045 ,0.02696 
-0.12788 ,0.02696 
-0.12737 ,0.02696 
-0.16895 ,0.02696 
-0.13433 ,0.02696 
-0.00103 ,0.02696 
-0.15107 ,0.02696 
-0.11058 ,0.02696 
-0.03182 ,0.02696 
-0.14402 ,0.02696 
-0.09959 ,0.02696 
0.02249 ,0.02697 
-0.03491 ,0.02697 
0.03256 ,0.02697 
-0.06789 ,0.02697 
-0.04512 ,0.02697 
-0.14595 ,0.02698 
-0.07271 ,0.02698 
-0.04352 ,0.02698 
-0.07052 ,0.02698 
-0.15223 ,0.02698 
-0.18753 ,0.02698 
-0.15228 ,0.02698 
-0.13604 ,0.02699 
-0.07020 ,0.02699 
-0.16693 ,0.02699 
-0.15091 ,0.02699 
-0.14997 ,0.02699 
-0.15395 ,0.02699 
-0.08747 ,0.02699 
-0.09705 ,0.02699 
-0.07556 ,0.02699 
-0.06871 ,0.02699 
0.03679 ,0.02699 
-0.11218 ,0.02700 
-0.04332 ,0.02700 
-0.08156 ,0.02700 
0.00341 ,0.02700 
-0.09952 ,0.02700 
-0.04834 ,0.02700 
-0.16212 ,0.02700 
-0.14549 ,0.02701 
-0.07894 ,0.02701 
-0.13088 ,0.02701 
0.03920 ,0.02701 
-0.08783 ,0.02701 
-0.07166 ,0.02702 
-0.07146 ,0.02702 
-0.06585 ,0.02702 
-0.15667 ,0.02702 
-0.05986 ,0.02702 
0.07036 ,0.02702 
0.16571 ,0.02702 
0.04066 ,0.02702 
-0.18025 ,0.02702 
-0.13917 ,0.02703 
-0.06372 ,0.02703 
-0.12721 ,0.02703 
-0.05454 ,0.02703 
-0.01033 ,0.02703 
-0.12909 ,0.02703 
-0.07347 ,0.02703 
-0.00718 ,0.02704 
-0.07817 ,0.02704 
-0.11483 ,0.02704 
0.07178 ,0.02704 
-0.11534 ,0.02704 
-0.14561 ,0.02704 
-0.08318 ,0.02705 
0.04217 ,0.02705 
0.19773 ,0.02706 
0.03632 ,0.02706 
-0.06804 ,0.02706 
-0.07247 ,0.02706 
-0.06511 ,0.02706 
-0.07754 ,0.02706 
-0.08569 ,0.02707 
-0.03285 ,0.02707 
-0.09602 ,0.02707 
-0.13713 ,0.02707 
-0.08141 ,0.02708 
-0.14285 ,0.02708 
-0.14629 ,0.02708 
-0.16298 ,0.02709 
-0.10971 ,0.02709 
-0.12631 ,0.02709 
-0.06345 ,0.02710 
-0.15860 ,0.02710 
-0.07986 ,0.02710 
0.06529 ,0.02710 
-0.10807 ,0.02710 
-0.06116 ,0.02710 
-0.05545 ,0.02710 
-0.06210 ,0.02710 
-0.14761 ,0.02710 
-0.07347 ,0.02710 
0.03965 ,0.02711 
-0.04723 ,0.02711 
-0.14215 ,0.02711 
-0.13028 ,0.02711 
-0.16259 ,0.02711 
-0.06767 ,0.02712 
0.04152 ,0.02712 
0.04429 ,0.02712 
0.03314 ,0.02712 
-0.06433 ,0.02712 
-0.10583 ,0.02712 
-0.13655 ,0.02712 
-0.05516 ,0.02712 
0.00755 ,0.02712 
-0.10444 ,0.02712 
0.03334 ,0.02713 
-0.05438 ,0.02713 
-0.09870 ,0.02713 
-0.10103 ,0.02713 
-0.04208 ,0.02713 
0.02848 ,0.02714 
-0.05472 ,0.02714 
-0.13711 ,0.02714 
-0.06547 ,0.02714 
-0.11868 ,0.02714 
-0.11406 ,0.02714 
-0.03917 ,0.02714 
-0.10670 ,0.02714 
-0.07064 ,0.02714 
-0.13594 ,0.02714 
-0.13145 ,0.02714 
-0.08052 ,0.02715 
-0.15728 ,0.02715 
0.00986 ,0.02715 
-0.16779 ,0.02715 
-0.13997 ,0.02715 
-0.13654 ,0.02715 
-0.16098 ,0.02715 
-0.15281 ,0.02716 
-0.06723 ,0.02716 
-0.06706 ,0.02716 
-0.11005 ,0.02716 
0.06192 ,0.02716 
-0.09277 ,0.02716 
-0.14318 ,0.02716 
-0.13808 ,0.02716 
-0.16010 ,0.02716 
-0.16387 ,0.02717 
0.00846 ,0.02717 
0.04139 ,0.02717 
-0.04282 ,0.02717 
-0.06956 ,0.02717 
-0.13719 ,0.02718 
-0.12513 ,0.02718 
0.02201 ,0.02718 
0.06770 ,0.02718 
-0.08097 ,0.02718 
-0.08044 ,0.02719 
-0.06400 ,0.02719 
-0.16869 ,0.02719 
-0.11664 ,0.02719 
-0.10482 ,0.02719 
-0.13353 ,0.02720 
0.06676 ,0.02720 
-0.15074 ,0.02720 
-0.05965 ,0.02720 
-0.16312 ,0.02720 
-0.13926 ,0.02720 
-0.11254 ,0.02721 
-0.07817 ,0.02721 
-0.06218 ,0.02721 
0.06795 ,0.02721 
-0.08348 ,0.02722 
-0.15241 ,0.02722 
-0.05985 ,0.02722 
-0.07237 ,0.02722 
-0.07920 ,0.02722 
-0.13321 ,0.02722 
-0.06863 ,0.02722 
-0.16550 ,0.02723 
-0.14597 ,0.02723 
0.02709 ,0.02723 
-0.13443 ,0.02723 
-0.07729 ,0.02723 
-0.04292 ,0.02723 
-0.14715 ,0.02723 
-0.03450 ,0.02723 
-0.05665 ,0.02723 
-0.06386 ,0.02724 
-0.14850 ,0.02724 
-0.15864 ,0.02724 
-0.10650 ,0.02724 
-0.14220 ,0.02724 
-0.12700 ,0.02724 
-0.14279 ,0.02724 
-0.00784 ,0.02724 
-0.04512 ,0.02724 
-0.05027 ,0.02724 
-0.03971 ,0.02725 
-0.06974 ,0.02725 
0.04446 ,0.02725 
-0.11971 ,0.02725 
-0.08311 ,0.02725 
-0.07581 ,0.02725 
-0.00919 ,0.02725 
-0.10036 ,0.02725 
0.05551 ,0.02726 
-0.16680 ,0.02726 
0.01186 ,0.02726 
0.03350 ,0.02726 
-0.10068 ,0.02726 
0.05701 ,0.02726 
-0.09348 ,0.02727 
-0.14103 ,0.02727 
-0.04599 ,0.02727 
-0.15486 ,0.02727 
-0.10991 ,0.02727 
-0.11396 ,0.02727 
-0.13000 ,0.02727 
0.03106 ,0.02727 
-0.15188 ,0.02728 
-0.13779 ,0.02728 
-0.16523 ,0.02728 
-0.13738 ,0.02728 
-0.10632 ,0.02728 
-0.05491 ,0.02728 
-0.10913 ,0.02729 
-0.08165 ,0.02729 
-0.12842 ,0.02729 
-0.02786 ,0.02729 
0.04076 ,0.02729 
0.01092 ,0.02729 
-0.10253 ,0.02729 
-0.13841 ,0.02729 
-0.14392 ,0.02730 
0.03983 ,0.02730 
-0.14354 ,0.02730 
-0.09554 ,0.02730 
-0.08033 ,0.02730 
-0.13766 ,0.02730 
-0.13128 ,0.02730 
-0.11472 ,0.02730 
-0.12818 ,0.02730 
-0.15804 ,0.02730 
-0.11995 ,0.02731 
-0.08135 ,0.02731 
0.05406 ,0.02731 
-0.16566 ,0.02731 
0.01278 ,0.02731 
-0.06799 ,0.02731 
0.04014 ,0.02731 
-0.13781 ,0.02731 
0.00743 ,0.02732 
-0.05028 ,0.02732 
-0.02237 ,0.02732 
-0.07101 ,0.02732 
-0.07491 ,0.02732 
-0.11144 ,0.02732 
-0.16326 ,0.02732 
0.02307 ,0.02732 
-0.09513 ,0.02733 
-0.04146 ,0.02733 
-0.07277 ,0.02733 
0.02822 ,0.02733 
-0.17593 ,0.02733 
-0.07887 ,0.02733 
-0.13687 ,0.02733 
0.05522 ,0.02733 
-0.13478 ,0.02733 
0.08386 ,0.02733 
-0.10964 ,0.02734 
-0.12037 ,0.02734 
-0.13202 ,0.02734 
-0.12924 ,0.02734 
0.18724 ,0.02734 
-0.10362 ,0.02735 
-0.13206 ,0.02735 
-0.00132 ,0.02735 
0.21224 ,0.02735 
0.06600 ,0.02735 
-0.03019 ,0.02735 
-0.12199 ,0.02735 
-0.05124 ,0.02735 
-0.12176 ,0.02735 
0.04807 ,0.02735 
-0.07867 ,0.02735 
-0.02143 ,0.02735 
0.08002 ,0.02735 
0.07731 ,0.02735 
-0.11485 ,0.02736 
-0.09523 ,0.02736 
0.03883 ,0.02736 
-0.06749 ,0.02736 
-0.06752 ,0.02736 
-0.12755 ,0.02736 
-0.08552 ,0.02736 
-0.06851 ,0.02736 
-0.07653 ,0.02736 
-0.16167 ,0.02737 
-0.08191 ,0.02737 
0.08309 ,0.02738 
-0.09739 ,0.02738 
-0.11768 ,0.02738 
0.00359 ,0.02738 
-0.06743 ,0.02738 
-0.07896 ,0.02738 
0.20648 ,0.02738 
-0.12585 ,0.02738 
-0.11056 ,0.02738 
-0.11805 ,0.02738 
-0.11578 ,0.02739 
-0.14153 ,0.02739 
-0.13469 ,0.02739 
-0.12218 ,0.02739 
0.03679 ,0.02739 
-0.07149 ,0.02739 
-0.04090 ,0.02739 
0.06230 ,0.02739 
-0.05562 ,0.02739 
0.00510 ,0.02740 
-0.12135 ,0.02740 
-0.06502 ,0.02740 
-0.10797 ,0.02740 
-0.13163 ,0.02740 
0.05863 ,0.02740 
-0.16562 ,0.02740 
0.08480 ,0.02740 
-0.13374 ,0.02740 
0.05388 ,0.02740 
-0.02067 ,0.02740 
0.05980 ,0.02740 
-0.03967 ,0.02740 
-0.09409 ,0.02741 
-0.08405 ,0.02741 
-0.09234 ,0.02741 
-0.10769 ,0.02741 
-0.14759 ,0.02741 
0.08339 ,0.02741 
0.04268 ,0.02742 
-0.08905 ,0.02742 
-0.15838 ,0.02742 
-0.13868 ,0.02742 
-0.15499 ,0.02742 
-0.13552 ,0.02742 
-0.01222 ,0.02742 
0.05941 ,0.02742 
-0.08218 ,0.02743 
-0.12953 ,0.02743 
-0.13854 ,0.02743 
-0.03413 ,0.02743 
-0.09939 ,0.02743 
0.01551 ,0.02743 
-0.16468 ,0.02743 
-0.09171 ,0.02743 
-0.05767 ,0.02744 
0.07945 ,0.02744 
-0.04986 ,0.02745 
-0.02688 ,0.02745 
-0.17685 ,0.02745 
-0.13725 ,0.02745 
-0.12713 ,0.02745 
-0.13326 ,0.02745 
0.02151 ,0.02745 
0.03799 ,0.02745 
-0.04782 ,0.02745 
-0.07571 ,0.02745 
0.04490 ,0.02746 
-0.06819 ,0.02746 
-0.05111 ,0.02746 
0.03264 ,0.02746 
0.04853 ,0.02747 
-0.12853 ,0.02747 
0.05445 ,0.02747 
-0.03921 ,0.02747 
-0.12724 ,0.02747 
-0.14479 ,0.02747 
0.06156 ,0.02747 
-0.13977 ,0.02748 
-0.06549 ,0.02748 
-0.13124 ,0.02748 
0.04046 ,0.02748 
-0.06657 ,0.02748 
-0.14712 ,0.02748 
-0.07768 ,0.02748 
0.02626 ,0.02749 
-0.06727 ,0.02749 
0.01198 ,0.02749 
-0.15794 ,0.02749 
0.05919 ,0.02749 
-0.08944 ,0.02749 
-0.07871 ,0.02749 
-0.13621 ,0.02749 
-0.04894 ,0.02750 
-0.04916 ,0.02750 
-0.16325 ,0.02750 
0.04057 ,0.02750 
-0.04166 ,0.02750 
-0.06925 ,0.02750 
-0.03993 ,0.02750 
-0.04513 ,0.02750 
0.05034 ,0.02750 
-0.14662 ,0.02750 
-0.12522 ,0.02750 
-0.05831 ,0.02750 
-0.08642 ,0.02751 
-0.13916 ,0.02751 
-0.15289 ,0.02751 
-0.04201 ,0.02752 
-0.06487 ,0.02752 
-0.04173 ,0.02752 
-0.06083 ,0.02752 
-0.05630 ,0.02752 
-0.00475 ,0.02752 
-0.14611 ,0.02752 
-0.07213 ,0.02752 
-0.11644 ,0.02752 
-0.00965 ,0.02753 
-0.06082 ,0.02753 
-0.14525 ,0.02753 
0.20163 ,0.02754 
-0.14340 ,0.02754 
-0.15630 ,0.02754 
-0.10856 ,0.02754 
0.22604 ,0.02754 
-0.11721 ,0.02754 
-0.11459 ,0.02754 
-0.11380 ,0.02754 
0.01616 ,0.02754 
-0.05710 ,0.02754 
-0.12807 ,0.02754 
-0.08281 ,0.02754 
-0.12401 ,0.02754 
-0.06683 ,0.02754 
-0.11195 ,0.02755 
0.03834 ,0.02755 
-0.14351 ,0.02755 
-0.13559 ,0.02755 
-0.13927 ,0.02755 
-0.11406 ,0.02755 
-0.12411 ,0.02755 
-0.12933 ,0.02756 
-0.06775 ,0.02756 
0.04901 ,0.02756 
-0.11850 ,0.02756 
-0.11909 ,0.02756 
-0.14537 ,0.02756 
-0.11650 ,0.02756 
-0.01324 ,0.02756 
-0.07572 ,0.02756 
0.01254 ,0.02756 
-0.06141 ,0.02756 
-0.06246 ,0.02757 
0.19595 ,0.02757 
0.04499 ,0.02757 
-0.07322 ,0.02757 
-0.13755 ,0.02757 
-0.13101 ,0.02757 
-0.12627 ,0.02757 
-0.07924 ,0.02758 
-0.13298 ,0.02758 
-0.07554 ,0.02758 
-0.15114 ,0.02758 
-0.12477 ,0.02758 
0.04424 ,0.02758 
0.05668 ,0.02758 
-0.11918 ,0.02758 
-0.13561 ,0.02759 
-0.11976 ,0.02759 
-0.07824 ,0.02759 
0.05365 ,0.02759 
-0.13182 ,0.02759 
-0.06809 ,0.02759 
-0.12119 ,0.02760 
-0.07479 ,0.02760 
-0.13785 ,0.02760 
-0.11098 ,0.02760 
-0.03403 ,0.02760 
-0.16406 ,0.02760 
-0.06810 ,0.02760 
-0.10926 ,0.02761 
-0.08061 ,0.02761 
0.05237 ,0.02761 
-0.15007 ,0.02761 
-0.16008 ,0.02761 
0.05018 ,0.02761 
-0.10264 ,0.02762 
-0.03156 ,0.02762 
-0.13889 ,0.02762 
-0.13545 ,0.02762 
-0.04569 ,0.02762 
0.07745 ,0.02762 
-0.06877 ,0.02762 
-0.06655 ,0.02763 
-0.08486 ,0.02763 
-0.09935 ,0.02763 
-0.12454 ,0.02763 
-0.06474 ,0.02763 
0.02579 ,0.02763 
-0.00118 ,0.02763 
-0.06380 ,0.02763 
0.05596 ,0.02764 
0.07168 ,0.02764 
-0.10820 ,0.02764 
-0.11288 ,0.02764 
-0.12047 ,0.02764 
-0.08361 ,0.02764 
0.17333 ,0.02764 
-0.07121 ,0.02765 
-0.17175 ,0.02765 
0.02448 ,0.02765 
0.00719 ,0.02765 
-0.07007 ,0.02765 
-0.14086 ,0.02765 
-0.14633 ,0.02766 
-0.12556 ,0.02766 
-0.15006 ,0.02766 
-0.13786 ,0.02766 
-0.06094 ,0.02767 
-0.14525 ,0.02767 
0.01818 ,0.02767 
-0.13540 ,0.02767 
-0.05276 ,0.02767 
0.03805 ,0.02767 
-0.15104 ,0.02768 
-0.14216 ,0.02768 
-0.07829 ,0.02768 
0.03588 ,0.02768 
-0.15273 ,0.02768 
-0.06529 ,0.02768 
-0.14719 ,0.02768 
-0.14930 ,0.02768 
-0.12059 ,0.02769 
0.03813 ,0.02769 
0.03054 ,0.02769 
-0.15472 ,0.02769 
-0.05430 ,0.02769 
-0.03906 ,0.02769 
-0.04588 ,0.02769 
0.07525 ,0.02769 
0.06191 ,0.02769 
-0.14485 ,0.02770 
-0.05092 ,0.02770 
0.00108 ,0.02770 
-0.11087 ,0.02770 
-0.04506 ,0.02770 
-0.16853 ,0.02770 
-0.15048 ,0.02770 
-0.14060 ,0.02770 
-0.11818 ,0.02770 
-0.15053 ,0.02770 
-0.13369 ,0.02770 
-0.15989 ,0.02770 
0.00852 ,0.02771 
-0.13543 ,0.02771 
-0.08107 ,0.02771 
-0.15037 ,0.02771 
-0.14160 ,0.02771 
-0.05337 ,0.02771 
-0.15301 ,0.02771 
-0.08768 ,0.02772 
-0.14143 ,0.02772 
0.06272 ,0.02772 
-0.15201 ,0.02772 
-0.13945 ,0.02772 
-0.05780 ,0.02772 
-0.01265 ,0.02772 
-0.07515 ,0.02772 
-0.03782 ,0.02773 
-0.14733 ,0.02773 
-0.13826 ,0.02773 
-0.10581 ,0.02773 
-0.14057 ,0.02773 
-0.00351 ,0.02773 
0.03516 ,0.02774 
-0.08152 ,0.02774 
-0.11220 ,0.02774 
-0.13912 ,0.02774 
-0.15367 ,0.02774 
-0.07542 ,0.02774 
-0.12130 ,0.02774 
0.01223 ,0.02775 
0.04011 ,0.02775 
-0.15473 ,0.02775 
-0.14043 ,0.02775 
0.04432 ,0.02775 
-0.14074 ,0.02775 
-0.15673 ,0.02775 
-0.02656 ,0.02775 
0.00688 ,0.02775 
-0.03056 ,0.02776 
-0.06040 ,0.02776 
-0.13468 ,0.02776 
-0.08619 ,0.02776 
-0.03384 ,0.02776 
-0.09221 ,0.02776 
-0.11461 ,0.02776 
-0.13478 ,0.02776 
-0.06509 ,0.02776 
-0.10590 ,0.02777 
-0.08610 ,0.02777 
-0.08692 ,0.02777 
-0.07036 ,0.02777 
-0.15567 ,0.02777 
-0.07706 ,0.02777 
-0.13535 ,0.02777 
-0.03991 ,0.02777 
-0.03260 ,0.02777 
-0.05130 ,0.02777 
-0.13298 ,0.02777 
0.02623 ,0.02777 
-0.16728 ,0.02777 
-0.08435 ,0.02777 
-0.17790 ,0.02778 
-0.13580 ,0.02778 
-0.06533 ,0.02778 
-0.07753 ,0.02778 
-0.08257 ,0.02778 
0.04877 ,0.02778 
-0.14727 ,0.02778 
-0.06355 ,0.02778 
-0.11496 ,0.02778 
-0.15834 ,0.02778 
-0.08308 ,0.02779 
-0.15648 ,0.02779 
-0.15256 ,0.02779 
-0.15199 ,0.02779 
-0.05172 ,0.02779 
-0.06594 ,0.02779 
-0.07867 ,0.02779 
-0.04534 ,0.02779 
0.03583 ,0.02780 
-0.13966 ,0.02780 
-0.11071 ,0.02780 
-0.04853 ,0.02780 
-0.15271 ,0.02780 
-0.12999 ,0.02780 
-0.14008 ,0.02780 
-0.13192 ,0.02780 
0.05348 ,0.02780 
-0.09437 ,0.02780 
-0.12431 ,0.02781 
-0.06869 ,0.02781 
-0.15668 ,0.02781 
-0.04762 ,0.02781 
-0.14351 ,0.02781 
-0.06327 ,0.02781 
-0.12717 ,0.02781 
-0.04952 ,0.02782 
-0.06270 ,0.02782 
-0.05762 ,0.02782 
-0.07407 ,0.02782 
-0.02150 ,0.02782 
-0.05559 ,0.02782 
-0.14562 ,0.02782 
0.18554 ,0.02782 
-0.04444 ,0.02782 
-0.04943 ,0.02783 
0.05663 ,0.02783 
0.00339 ,0.02783 
-0.07495 ,0.02783 
-0.08098 ,0.02783 
0.05463 ,0.02783 
-0.15566 ,0.02784 
-0.04207 ,0.02784 
0.03102 ,0.02784 
-0.13406 ,0.02784 
-0.14976 ,0.02784 
-0.12494 ,0.02784 
-0.15897 ,0.02784 
-0.10615 ,0.02784 
-0.12858 ,0.02784 
-0.11894 ,0.02785 
0.01822 ,0.02785 
-0.16569 ,0.02785 
0.05741 ,0.02785 
-0.06232 ,0.02785 
-0.13639 ,0.02785 
-0.14364 ,0.02785 
-0.04044 ,0.02785 
-0.06781 ,0.02785 
0.04797 ,0.02786 
-0.07287 ,0.02786 
-0.04044 ,0.02786 
-0.02864 ,0.02786 
0.07154 ,0.02787 
-0.01159 ,0.02787 
-0.04005 ,0.02787 
-0.10792 ,0.02787 
0.04265 ,0.02787 
0.04547 ,0.02787 
-0.15115 ,0.02787 
-0.06674 ,0.02787 
-0.14107 ,0.02788 
-0.10525 ,0.02788 
-0.13121 ,0.02788 
-0.16211 ,0.02788 
-0.14215 ,0.02788 
0.05159 ,0.02788 
-0.07073 ,0.02788 
-0.11803 ,0.02789 
-0.11652 ,0.02789 
-0.02342 ,0.02789 
-0.11707 ,0.02789 
-0.09692 ,0.02790 
0.05478 ,0.02790 
-0.15192 ,0.02790 
-0.03182 ,0.02790 
-0.12009 ,0.02790 
0.04943 ,0.02790 
-0.08027 ,0.02790 
0.03136 ,0.02790 
-0.10293 ,0.02791 
-0.13379 ,0.02791 
0.02740 ,0.02791 
-0.15647 ,0.02791 
-0.05221 ,0.02791 
-0.04331 ,0.02791 
-0.16039 ,0.02791 
-0.16840 ,0.02791 
-0.09656 ,0.02791 
-0.12413 ,0.02792 
-0.05282 ,0.02792 
-0.06455 ,0.02792 
-0.08035 ,0.02792 
-0.09137 ,0.02792 
-0.10881 ,0.02792 
-0.12834 ,0.02792 
0.16284 ,0.02792 
-0.15664 ,0.02793 
-0.11140 ,0.02793 
-0.10153 ,0.02793 
-0.11605 ,0.02793 
-0.08563 ,0.02793 
-0.04286 ,0.02793 
-0.05297 ,0.02794 
-0.08374 ,0.02794 
-0.11330 ,0.02794 
-0.13193 ,0.02794 
-0.07130 ,0.02794 
-0.06560 ,0.02795 
-0.13697 ,0.02795 
-0.14536 ,0.02795 
-0.05478 ,0.02795 
-0.04088 ,0.02795 
-0.04605 ,0.02795 
-0.05344 ,0.02796 
-0.04043 ,0.02796 
-0.01410 ,0.02796 
-0.05031 ,0.02796 
0.00270 ,0.02796 
-0.01825 ,0.02796 
0.03042 ,0.02796 
-0.07192 ,0.02796 
-0.02583 ,0.02797 
-0.14787 ,0.02797 
0.08050 ,0.02798 
-0.07184 ,0.02798 
-0.12801 ,0.02798 
-0.00369 ,0.02798 
-0.04036 ,0.02798 
-0.16043 ,0.02798 
-0.06133 ,0.02798 
-0.15391 ,0.02798 
-0.04184 ,0.02799 
-0.07556 ,0.02799 
-0.12739 ,0.02799 
-0.15085 ,0.02799 
-0.01300 ,0.02799 
-0.14855 ,0.02799 
-0.12811 ,0.02799 
-0.16700 ,0.02799 
-0.12625 ,0.02799 
-0.03655 ,0.02799 
0.07689 ,0.02799 
-0.06448 ,0.02800 
-0.01466 ,0.02800 
-0.09344 ,0.02800 
-0.07324 ,0.02800 
-0.13455 ,0.02800 
-0.05131 ,0.02800 
-0.07003 ,0.02800 
0.07513 ,0.02800 
0.04225 ,0.02800 
0.19576 ,0.02801 
-0.12113 ,0.02801 
-0.15156 ,0.02802 
-0.07545 ,0.02802 
-0.04872 ,0.02802 
-0.14462 ,0.02802 
-0.12331 ,0.02802 
-0.12237 ,0.02802 
0.15388 ,0.02802 
-0.11473 ,0.02802 
-0.02947 ,0.02802 
-0.14613 ,0.02803 
-0.03380 ,0.02803 
-0.15279 ,0.02803 
-0.07608 ,0.02803 
-0.09422 ,0.02803 
-0.13495 ,0.02803 
-0.15735 ,0.02803 
-0.09300 ,0.02803 
-0.06577 ,0.02803 
-0.05607 ,0.02803 
-0.13937 ,0.02803 
-0.05777 ,0.02803 
-0.08555 ,0.02803 
-0.11137 ,0.02803 
0.06298 ,0.02803 
-0.08896 ,0.02803 
0.02189 ,0.02803 
-0.15271 ,0.02803 
0.04252 ,0.02804 
-0.02149 ,0.02804 
-0.13306 ,0.02804 
-0.14021 ,0.02804 
-0.13790 ,0.02804 
-0.04150 ,0.02804 
-0.10293 ,0.02805 
-0.14403 ,0.02805 
-0.15659 ,0.02805 
-0.08263 ,0.02805 
-0.07595 ,0.02805 
-0.11711 ,0.02806 
-0.07048 ,0.02806 
-0.14056 ,0.02806 
-0.05205 ,0.02806 
-0.05229 ,0.02806 
-0.06733 ,0.02807 
-0.00455 ,0.02807 
-0.02992 ,0.02807 
-0.01290 ,0.02807 
-0.07762 ,0.02808 
0.07218 ,0.02808 
-0.12614 ,0.02808 
0.03717 ,0.02808 
-0.07033 ,0.02808 
