"S(0,0)","S_NAG(0,0)"
0.02341 ,0.03016 
-0.08960 ,0.03016 
-0.12176 ,0.03016 
-0.14295 ,0.03016 
-0.05707 ,0.03016 
-0.12354 ,0.03016 
-0.08631 ,0.03017 
-0.06265 ,0.03017 
-0.10923 ,0.03017 
-0.11447 ,0.03017 
-0.08991 ,0.03017 
-0.00162 ,0.03017 
0.02658 ,0.03017 
0.02251 ,0.03017 
-0.11310 ,0.03018 
0.01131 ,0.03018 
-0.11261 ,0.03018 
-0.15744 ,0.03018 
-0.14711 ,0.03018 
-0.14433 ,0.03018 
-0.15798 ,0.03018 
-0.13998 ,0.03018 
-0.17391 ,0.03018 
-0.10723 ,0.03018 
-0.02843 ,0.03019 
-0.05966 ,0.03019 
-0.05231 ,0.03019 
-0.13085 ,0.03019 
-0.08161 ,0.03019 
-0.10464 ,0.03019 
-0.12751 ,0.03019 
-0.03194 ,0.03019 
-0.12606 ,0.03020 
0.03187 ,0.03020 
0.01722 ,0.03020 
-0.06048 ,0.03020 
-0.09880 ,0.03020 
0.03002 ,0.03020 
-0.11650 ,0.03020 
-0.14238 ,0.03021 
-0.12215 ,0.03021 
-0.13827 ,0.03021 
-0.10485 ,0.03021 
-0.13519 ,0.03021 
0.04478 ,0.03021 
-0.07942 ,0.03021 
-0.11592 ,0.03021 
-0.12383 ,0.03021 
-0.10273 ,0.03021 
-0.05247 ,0.03021 
-0.11198 ,0.03022 
-0.06961 ,0.03022 
-0.09786 ,0.03022 
0.00820 ,0.03022 
-0.09358 ,0.03022 
-0.12617 ,0.03022 
-0.11822 ,0.03022 
0.02732 ,0.03022 
-0.14182 ,0.03022 
-0.15521 ,0.03022 
-0.10674 ,0.03022 
-0.12188 ,0.03023 
-0.04345 ,0.03023 
-0.04284 ,0.03023 
-0.10272 ,0.03023 
-0.07409 ,0.03023 
-0.06998 ,0.03023 
0.01085 ,0.03023 
-0.04538 ,0.03023 
-0.09434 ,0.03024 
0.05848 ,0.03024 
-0.12200 ,0.03024 
0.01279 ,0.03024 
-0.13377 ,0.03024 
-0.09956 ,0.03024 
-0.10783 ,0.03024 
-0.13713 ,0.03025 
-0.09511 ,0.03025 
0.00661 ,0.03025 
-0.15481 ,0.03025 
-0.13023 ,0.03025 
-0.13485 ,0.03025 
0.07034 ,0.03025 
-0.08659 ,0.03025 
-0.12274 ,0.03025 
-0.11008 ,0.03025 
-0.14557 ,0.03025 
-0.14587 ,0.03026 
-0.06038 ,0.03026 
-0.08943 ,0.03026 
-0.09089 ,0.03026 
-0.13182 ,0.03026 
-0.09317 ,0.03026 
-0.11634 ,0.03026 
-0.03320 ,0.03026 
-0.09177 ,0.03026 
-0.05395 ,0.03026 
0.08160 ,0.03026 
0.03061 ,0.03026 
-0.08806 ,0.03026 
-0.08333 ,0.03027 
-0.15775 ,0.03027 
-0.09515 ,0.03027 
-0.07037 ,0.03027 
-0.06522 ,0.03027 
-0.14214 ,0.03027 
-0.13722 ,0.03027 
-0.05078 ,0.03027 
-0.09958 ,0.03027 
-0.08157 ,0.03027 
-0.15442 ,0.03027 
-0.08415 ,0.03028 
-0.11548 ,0.03028 
-0.03224 ,0.03028 
-0.09666 ,0.03028 
-0.13199 ,0.03028 
0.02848 ,0.03028 
-0.13838 ,0.03029 
-0.10279 ,0.03029 
-0.01182 ,0.03029 
-0.11706 ,0.03029 
-0.05585 ,0.03029 
-0.05030 ,0.03029 
-0.06444 ,0.03029 
0.04714 ,0.03029 
-0.11424 ,0.03029 
-0.07969 ,0.03029 
0.03753 ,0.03029 
-0.09688 ,0.03029 
-0.02466 ,0.03030 
-0.14822 ,0.03030 
-0.06382 ,0.03030 
-0.01079 ,0.03030 
-0.08301 ,0.03030 
-0.13874 ,0.03030 
-0.08986 ,0.03030 
-0.09159 ,0.03030 
-0.10763 ,0.03031 
-0.09151 ,0.03031 
-0.14807 ,0.03031 
-0.11634 ,0.03031 
-0.12112 ,0.03031 
0.01885 ,0.03031 
-0.11413 ,0.03031 
-0.12562 ,0.03031 
-0.07051 ,0.03031 
-0.09122 ,0.03032 
-0.10660 ,0.03032 
-0.06579 ,0.03032 
-0.15493 ,0.03032 
0.00541 ,0.03032 
-0.05903 ,0.03032 
-0.06780 ,0.03032 
-0.02915 ,0.03032 
-0.09896 ,0.03032 
-0.12734 ,0.03032 
0.03167 ,0.03033 
-0.10890 ,0.03033 
-0.14098 ,0.03033 
-0.05805 ,0.03033 
-0.10861 ,0.03033 
0.01906 ,0.03033 
0.04325 ,0.03033 
0.00964 ,0.03033 
-0.11238 ,0.03033 
0.05253 ,0.03033 
-0.12549 ,0.03033 
0.04023 ,0.03033 
-0.16382 ,0.03034 
-0.11517 ,0.03034 
0.00638 ,0.03034 
0.08046 ,0.03034 
-0.13967 ,0.03034 
-0.10432 ,0.03034 
0.04125 ,0.03034 
-0.08201 ,0.03034 
-0.13589 ,0.03034 
-0.10776 ,0.03034 
-0.11535 ,0.03035 
-0.13672 ,0.03035 
-0.14106 ,0.03035 
0.07536 ,0.03035 
0.00758 ,0.03035 
0.06001 ,0.03036 
-0.12350 ,0.03036 
-0.01492 ,0.03036 
-0.10635 ,0.03036 
-0.04443 ,0.03036 
-0.12402 ,0.03036 
-0.04020 ,0.03036 
-0.11842 ,0.03036 
-0.06314 ,0.03036 
-0.11974 ,0.03037 
0.07681 ,0.03037 
-0.09942 ,0.03037 
-0.04077 ,0.03037 
0.02423 ,0.03037 
-0.09512 ,0.03037 
-0.11628 ,0.03037 
-0.11489 ,0.03037 
-0.16199 ,0.03037 
-0.11406 ,0.03037 
-0.10591 ,0.03037 
-0.10862 ,0.03037 
0.03654 ,0.03037 
-0.13837 ,0.03037 
-0.05700 ,0.03038 
-0.11040 ,0.03038 
-0.12077 ,0.03038 
-0.07687 ,0.03038 
-0.04395 ,0.03038 
-0.01587 ,0.03038 
-0.03856 ,0.03038 
-0.06767 ,0.03038 
-0.14274 ,0.03038 
-0.13188 ,0.03038 
-0.11316 ,0.03038 
-0.04642 ,0.03038 
-0.10689 ,0.03039 
-0.10219 ,0.03039 
-0.05387 ,0.03039 
-0.14630 ,0.03039 
-0.10056 ,0.03039 
-0.13941 ,0.03039 
-0.09788 ,0.03039 
-0.14712 ,0.03039 
-0.10707 ,0.03040 
-0.16294 ,0.03040 
0.00495 ,0.03040 
-0.11842 ,0.03040 
-0.13718 ,0.03040 
-0.15477 ,0.03040 
-0.05816 ,0.03040 
-0.08717 ,0.03041 
0.01299 ,0.03041 
0.04933 ,0.03041 
-0.16302 ,0.03041 
-0.11490 ,0.03041 
-0.03403 ,0.03041 
0.05166 ,0.03041 
-0.10444 ,0.03041 
-0.00913 ,0.03041 
-0.09930 ,0.03041 
-0.08732 ,0.03041 
-0.09782 ,0.03041 
-0.12855 ,0.03041 
-0.07581 ,0.03041 
0.07485 ,0.03041 
-0.10894 ,0.03041 
-0.10011 ,0.03042 
-0.08227 ,0.03042 
-0.09523 ,0.03042 
-0.05187 ,0.03042 
-0.07901 ,0.03042 
-0.16493 ,0.03042 
-0.09633 ,0.03042 
-0.08738 ,0.03042 
-0.12980 ,0.03042 
-0.11088 ,0.03042 
-0.00903 ,0.03042 
-0.04924 ,0.03042 
0.02746 ,0.03042 
-0.03355 ,0.03043 
-0.11302 ,0.03043 
-0.14144 ,0.03043 
-0.12410 ,0.03043 
0.04716 ,0.03043 
-0.13027 ,0.03043 
-0.04753 ,0.03043 
-0.12512 ,0.03043 
-0.04709 ,0.03043 
-0.12493 ,0.03043 
0.00578 ,0.03044 
-0.09472 ,0.03044 
-0.10996 ,0.03044 
0.02816 ,0.03045 
-0.09922 ,0.03045 
0.00157 ,0.03045 
0.06292 ,0.03045 
-0.12180 ,0.03045 
-0.14410 ,0.03045 
-0.10782 ,0.03045 
-0.14847 ,0.03045 
-0.11083 ,0.03045 
0.01364 ,0.03046 
-0.00382 ,0.03046 
-0.14871 ,0.03046 
-0.10121 ,0.03046 
-0.13389 ,0.03046 
-0.11095 ,0.03046 
-0.06789 ,0.03046 
0.02110 ,0.03046 
-0.11451 ,0.03046 
-0.06499 ,0.03046 
-0.11740 ,0.03046 
-0.09595 ,0.03046 
-0.13143 ,0.03046 
-0.05220 ,0.03047 
-0.05041 ,0.03047 
-0.12494 ,0.03047 
-0.06796 ,0.03047 
-0.13070 ,0.03047 
-0.11662 ,0.03047 
-0.17169 ,0.03047 
-0.11061 ,0.03047 
-0.13241 ,0.03047 
-0.09855 ,0.03047 
0.01400 ,0.03047 
-0.03293 ,0.03047 
-0.15670 ,0.03047 
-0.03547 ,0.03047 
-0.09626 ,0.03047 
-0.11880 ,0.03048 
-0.10585 ,0.03048 
-0.13826 ,0.03048 
-0.09488 ,0.03048 
-0.13975 ,0.03048 
-0.16650 ,0.03048 
-0.00369 ,0.03048 
-0.14239 ,0.03048 
-0.13239 ,0.03048 
-0.06871 ,0.03048 
0.01604 ,0.03048 
-0.07717 ,0.03048 
-0.03195 ,0.03048 
0.02205 ,0.03049 
-0.11601 ,0.03049 
-0.11636 ,0.03049 
-0.05428 ,0.03049 
-0.13403 ,0.03049 
0.00824 ,0.03049 
-0.11507 ,0.03049 
-0.13964 ,0.03049 
-0.04239 ,0.03049 
-0.12443 ,0.03049 
-0.06360 ,0.03050 
-0.15700 ,0.03050 
-0.12191 ,0.03050 
0.05916 ,0.03050 
-0.13664 ,0.03050 
0.01165 ,0.03050 
-0.15014 ,0.03050 
-0.03228 ,0.03050 
-0.04668 ,0.03050 
-0.13699 ,0.03050 
-0.15575 ,0.03050 
-0.13054 ,0.03051 
-0.12798 ,0.03051 
-0.04032 ,0.03051 
-0.15305 ,0.03051 
-0.14331 ,0.03051 
-0.12387 ,0.03051 
-0.14158 ,0.03051 
-0.09206 ,0.03051 
-0.11506 ,0.03051 
-0.15423 ,0.03051 
-0.07600 ,0.03052 
-0.16066 ,0.03052 
-0.11712 ,0.03052 
-0.07001 ,0.03052 
-0.13548 ,0.03052 
-0.01631 ,0.03052 
-0.13534 ,0.03052 
-0.10188 ,0.03052 
-0.13512 ,0.03052 
-0.04118 ,0.03052 
0.06847 ,0.03052 
-0.14591 ,0.03052 
-0.13005 ,0.03052 
-0.08616 ,0.03052 
-0.07424 ,0.03052 
-0.14207 ,0.03052 
-0.11181 ,0.03052 
-0.06655 ,0.03053 
0.03218 ,0.03053 
-0.06724 ,0.03053 
-0.07303 ,0.03053 
-0.09908 ,0.03053 
-0.09615 ,0.03053 
-0.12292 ,0.03053 
0.00120 ,0.03054 
-0.15624 ,0.03054 
-0.00047 ,0.03054 
-0.11249 ,0.03054 
-0.13816 ,0.03054 
-0.09268 ,0.03054 
0.10288 ,0.03054 
-0.14312 ,0.03054 
-0.13127 ,0.03055 
-0.10301 ,0.03055 
-0.04338 ,0.03055 
-0.12412 ,0.03055 
0.04526 ,0.03055 
-0.12317 ,0.03055 
-0.08325 ,0.03055 
-0.12701 ,0.03055 
-0.14027 ,0.03055 
-0.10226 ,0.03055 
-0.09626 ,0.03055 
-0.09300 ,0.03055 
-0.13973 ,0.03056 
-0.12866 ,0.03056 
-0.15153 ,0.03056 
-0.12886 ,0.03056 
-0.14830 ,0.03056 
-0.14094 ,0.03056 
0.00772 ,0.03056 
-0.11024 ,0.03056 
0.00236 ,0.03056 
-0.00072 ,0.03057 
-0.12988 ,0.03057 
-0.12693 ,0.03057 
-0.03078 ,0.03057 
0.04131 ,0.03057 
-0.07775 ,0.03057 
-0.07383 ,0.03057 
-0.15438 ,0.03057 
0.08634 ,0.03057 
-0.13644 ,0.03057 
0.04586 ,0.03057 
-0.12457 ,0.03057 
-0.14235 ,0.03057 
0.00918 ,0.03058 
-0.13240 ,0.03058 
-0.09255 ,0.03058 
-0.12636 ,0.03058 
-0.15476 ,0.03058 
-0.00128 ,0.03058 
-0.13106 ,0.03058 
-0.10718 ,0.03058 
-0.13639 ,0.03059 
-0.10429 ,0.03059 
-0.10145 ,0.03059 
-0.11717 ,0.03059 
-0.13304 ,0.03060 
-0.08306 ,0.03060 
-0.02749 ,0.03060 
-0.12016 ,0.03060 
0.05390 ,0.03061 
-0.01201 ,0.03061 
-0.11845 ,0.03061 
-0.03566 ,0.03061 
-0.10632 ,0.03061 
-0.04978 ,0.03061 
-0.04002 ,0.03061 
-0.13037 ,0.03061 
-0.04943 ,0.03061 
-0.07040 ,0.03061 
-0.12314 ,0.03061 
-0.10252 ,0.03061 
-0.13057 ,0.03062 
-0.12827 ,0.03062 
0.01906 ,0.03062 
-0.12013 ,0.03062 
-0.12109 ,0.03062 
-0.06439 ,0.03062 
-0.12341 ,0.03062 
-0.14996 ,0.03062 
-0.08252 ,0.03062 
-0.08588 ,0.03062 
-0.13855 ,0.03062 
-0.04338 ,0.03063 
-0.15437 ,0.03063 
-0.10004 ,0.03063 
-0.11985 ,0.03063 
-0.11231 ,0.03063 
-0.14248 ,0.03063 
0.04347 ,0.03063 
-0.14110 ,0.03064 
-0.10047 ,0.03064 
0.01865 ,0.03064 
-0.13642 ,0.03064 
-0.12137 ,0.03064 
-0.09255 ,0.03064 
-0.04639 ,0.03064 
-0.08143 ,0.03064 
-0.08533 ,0.03064 
-0.10026 ,0.03064 
-0.09061 ,0.03064 
-0.11830 ,0.03064 
-0.00489 ,0.03065 
-0.07891 ,0.03065 
-0.10733 ,0.03065 
-0.12622 ,0.03065 
-0.15264 ,0.03065 
-0.08301 ,0.03065 
-0.05429 ,0.03065 
-0.12928 ,0.03065 
-0.00749 ,0.03065 
-0.11329 ,0.03065 
-0.09241 ,0.03065 
0.03744 ,0.03066 
-0.08746 ,0.03066 
-0.12076 ,0.03066 
-0.04934 ,0.03066 
0.02997 ,0.03066 
-0.09766 ,0.03066 
-0.15346 ,0.03066 
-0.12944 ,0.03066 
-0.10886 ,0.03066 
-0.11354 ,0.03066 
-0.03223 ,0.03066 
-0.05822 ,0.03066 
-0.11627 ,0.03066 
-0.08447 ,0.03066 
-0.15656 ,0.03066 
0.04691 ,0.03067 
0.01302 ,0.03067 
-0.13602 ,0.03067 
-0.12036 ,0.03067 
-0.09302 ,0.03067 
-0.10993 ,0.03067 
-0.09340 ,0.03067 
-0.13286 ,0.03067 
-0.07124 ,0.03067 
-0.05740 ,0.03067 
-0.05938 ,0.03067 
-0.08291 ,0.03067 
-0.03024 ,0.03067 
-0.09452 ,0.03068 
-0.10638 ,0.03068 
-0.15301 ,0.03068 
-0.10549 ,0.03068 
-0.06625 ,0.03068 
-0.13621 ,0.03068 
-0.05731 ,0.03068 
-0.14787 ,0.03068 
-0.12351 ,0.03068 
-0.10857 ,0.03069 
0.01862 ,0.03069 
-0.12424 ,0.03069 
0.01763 ,0.03069 
-0.08679 ,0.03069 
-0.08758 ,0.03069 
-0.12777 ,0.03069 
0.02089 ,0.03069 
-0.13155 ,0.03069 
-0.16321 ,0.03070 
-0.08329 ,0.03070 
-0.13044 ,0.03070 
-0.14740 ,0.03070 
-0.15646 ,0.03070 
-0.12775 ,0.03070 
-0.14687 ,0.03070 
-0.10255 ,0.03070 
-0.14144 ,0.03070 
-0.01467 ,0.03070 
-0.08680 ,0.03070 
-0.12195 ,0.03071 
-0.12316 ,0.03071 
-0.09412 ,0.03071 
-0.08375 ,0.03071 
0.04863 ,0.03071 
-0.16688 ,0.03071 
-0.07905 ,0.03071 
-0.10914 ,0.03071 
0.01675 ,0.03071 
-0.08586 ,0.03071 
-0.00223 ,0.03072 
-0.14012 ,0.03072 
-0.02412 ,0.03072 
-0.12468 ,0.03072 
-0.02568 ,0.03072 
-0.01615 ,0.03072 
-0.03348 ,0.03072 
-0.09479 ,0.03072 
-0.14594 ,0.03072 
-0.07894 ,0.03072 
-0.08453 ,0.03072 
-0.07886 ,0.03072 
-0.12819 ,0.03073 
-0.12143 ,0.03073 
-0.14256 ,0.03073 
-0.08647 ,0.03073 
-0.10566 ,0.03073 
-0.04327 ,0.03073 
-0.02588 ,0.03073 
-0.12640 ,0.03073 
-0.11472 ,0.03073 
-0.15006 ,0.03073 
-0.11606 ,0.03073 
-0.11194 ,0.03073 
0.00621 ,0.03073 
-0.00165 ,0.03073 
-0.11280 ,0.03074 
-0.16449 ,0.03074 
-0.08131 ,0.03074 
-0.09094 ,0.03074 
-0.15197 ,0.03074 
-0.06726 ,0.03074 
-0.02015 ,0.03074 
-0.15316 ,0.03074 
-0.11732 ,0.03074 
-0.10545 ,0.03074 
-0.12583 ,0.03074 
-0.06272 ,0.03074 
-0.15340 ,0.03074 
-0.10921 ,0.03075 
-0.10362 ,0.03075 
0.04953 ,0.03075 
-0.00288 ,0.03075 
-0.10378 ,0.03075 
0.01133 ,0.03075 
-0.13099 ,0.03075 
-0.10314 ,0.03076 
-0.08870 ,0.03076 
-0.15441 ,0.03076 
-0.11976 ,0.03076 
-0.14359 ,0.03076 
0.05359 ,0.03076 
-0.14471 ,0.03076 
-0.11110 ,0.03076 
-0.04639 ,0.03076 
-0.11920 ,0.03076 
-0.06728 ,0.03076 
-0.12129 ,0.03076 
-0.12296 ,0.03076 
-0.06732 ,0.03076 
-0.16307 ,0.03076 
-0.13629 ,0.03076 
-0.09696 ,0.03077 
-0.11625 ,0.03077 
-0.13318 ,0.03077 
-0.01322 ,0.03077 
-0.09238 ,0.03077 
-0.14474 ,0.03077 
-0.09533 ,0.03077 
-0.06137 ,0.03077 
-0.11542 ,0.03077 
-0.05217 ,0.03078 
0.01021 ,0.03078 
-0.13411 ,0.03078 
-0.07388 ,0.03078 
-0.08560 ,0.03078 
-0.12244 ,0.03078 
-0.12105 ,0.03078 
-0.08878 ,0.03079 
-0.03855 ,0.03079 
0.02878 ,0.03079 
0.00791 ,0.03079 
-0.14391 ,0.03079 
-0.12783 ,0.03079 
-0.00612 ,0.03079 
0.04714 ,0.03079 
-0.11604 ,0.03079 
-0.11151 ,0.03079 
-0.15490 ,0.03079 
-0.10189 ,0.03079 
-0.09395 ,0.03079 
-0.07155 ,0.03079 
-0.12951 ,0.03079 
-0.12506 ,0.03079 
-0.01954 ,0.03080 
0.02824 ,0.03080 
0.07731 ,0.03080 
-0.12281 ,0.03080 
-0.07228 ,0.03080 
0.06038 ,0.03080 
-0.01194 ,0.03080 
-0.11509 ,0.03081 
-0.06802 ,0.03081 
-0.11553 ,0.03081 
0.00849 ,0.03081 
-0.10962 ,0.03081 
-0.09495 ,0.03081 
-0.12768 ,0.03081 
-0.06091 ,0.03081 
-0.12440 ,0.03081 
-0.10973 ,0.03081 
-0.13500 ,0.03081 
-0.07964 ,0.03082 
-0.09792 ,0.03082 
-0.07806 ,0.03082 
-0.16133 ,0.03082 
-0.10019 ,0.03082 
-0.09328 ,0.03082 
-0.13971 ,0.03082 
-0.15307 ,0.03082 
0.07039 ,0.03082 
0.05273 ,0.03083 
-0.15249 ,0.03083 
-0.05613 ,0.03083 
-0.11837 ,0.03083 
-0.10571 ,0.03083 
-0.13252 ,0.03083 
-0.09176 ,0.03083 
-0.09112 ,0.03083 
-0.01029 ,0.03083 
-0.03230 ,0.03083 
-0.14867 ,0.03083 
-0.07569 ,0.03083 
-0.11266 ,0.03083 
-0.15260 ,0.03083 
-0.05265 ,0.03084 
-0.15204 ,0.03084 
0.06131 ,0.03084 
-0.09088 ,0.03084 
-0.01817 ,0.03084 
-0.07646 ,0.03084 
-0.08913 ,0.03084 
0.10216 ,0.03084 
-0.15523 ,0.03084 
-0.12508 ,0.03084 
-0.14960 ,0.03084 
-0.15826 ,0.03084 
-0.06759 ,0.03085 
-0.13662 ,0.03085 
-0.12309 ,0.03085 
-0.03324 ,0.03085 
-0.00616 ,0.03085 
-0.12426 ,0.03085 
-0.09847 ,0.03085 
-0.01158 ,0.03086 
-0.11834 ,0.03086 
-0.13007 ,0.03086 
-0.12357 ,0.03086 
-0.11601 ,0.03086 
-0.13219 ,0.03086 
-0.14236 ,0.03086 
-0.03771 ,0.03086 
-0.09179 ,0.03087 
-0.09695 ,0.03087 
-0.09621 ,0.03087 
0.06854 ,0.03087 
0.03838 ,0.03087 
-0.05585 ,0.03087 
-0.14710 ,0.03087 
-0.12321 ,0.03087 
-0.05703 ,0.03087 
-0.14865 ,0.03087 
-0.04689 ,0.03087 
0.00361 ,0.03087 
0.09753 ,0.03087 
-0.11217 ,0.03087 
-0.10481 ,0.03088 
-0.15022 ,0.03088 
0.00407 ,0.03088 
0.04098 ,0.03088 
-0.15556 ,0.03088 
-0.12110 ,0.03088 
0.01591 ,0.03088 
-0.12090 ,0.03088 
-0.14119 ,0.03088 
-0.13724 ,0.03088 
-0.06544 ,0.03088 
-0.06144 ,0.03088 
0.09386 ,0.03089 
-0.10257 ,0.03089 
-0.05784 ,0.03089 
-0.11715 ,0.03089 
-0.07063 ,0.03089 
-0.01845 ,0.03089 
0.07419 ,0.03089 
-0.12593 ,0.03089 
-0.03982 ,0.03089 
-0.10582 ,0.03089 
0.08990 ,0.03089 
-0.14047 ,0.03089 
-0.13031 ,0.03089 
-0.01820 ,0.03089 
-0.13947 ,0.03089 
-0.12954 ,0.03090 
-0.15052 ,0.03090 
-0.06444 ,0.03090 
0.01836 ,0.03090 
-0.10554 ,0.03090 
-0.11627 ,0.03090 
-0.15650 ,0.03090 
-0.08678 ,0.03090 
-0.07322 ,0.03090 
-0.10824 ,0.03090 
-0.06478 ,0.03090 
-0.14767 ,0.03091 
-0.11227 ,0.03091 
-0.11253 ,0.03091 
-0.13035 ,0.03091 
-0.09551 ,0.03091 
-0.10678 ,0.03091 
-0.13065 ,0.03091 
-0.07331 ,0.03091 
-0.04955 ,0.03091 
0.01334 ,0.03091 
-0.09544 ,0.03091 
-0.13192 ,0.03091 
-0.12231 ,0.03091 
-0.16374 ,0.03091 
-0.13247 ,0.03092 
-0.14590 ,0.03092 
-0.10292 ,0.03092 
-0.11790 ,0.03092 
-0.10866 ,0.03092 
-0.02695 ,0.03092 
-0.14001 ,0.03093 
-0.04213 ,0.03093 
-0.14074 ,0.03093 
0.01125 ,0.03093 
-0.16736 ,0.03093 
-0.12471 ,0.03093 
-0.04679 ,0.03093 
-0.06620 ,0.03093 
-0.12281 ,0.03093 
-0.10018 ,0.03093 
-0.12521 ,0.03094 
-0.14803 ,0.03094 
-0.15978 ,0.03094 
-0.08187 ,0.03094 
-0.02689 ,0.03094 
-0.04944 ,0.03094 
0.08026 ,0.03094 
-0.07091 ,0.03094 
-0.14118 ,0.03094 
-0.09615 ,0.03094 
0.06780 ,0.03094 
-0.05704 ,0.03094 
0.05382 ,0.03095 
-0.13358 ,0.03095 
0.01729 ,0.03095 
-0.11611 ,0.03095 
-0.05914 ,0.03095 
0.01933 ,0.03095 
-0.12053 ,0.03095 
-0.02022 ,0.03095 
-0.12262 ,0.03095 
-0.04383 ,0.03095 
0.03198 ,0.03095 
-0.02046 ,0.03095 
-0.04195 ,0.03095 
-0.11682 ,0.03095 
0.07881 ,0.03095 
-0.08524 ,0.03095 
-0.06848 ,0.03095 
-0.06999 ,0.03095 
-0.11962 ,0.03095 
-0.12260 ,0.03096 
-0.05964 ,0.03096 
-0.04896 ,0.03096 
-0.11644 ,0.03096 
-0.09067 ,0.03096 
-0.09948 ,0.03096 
-0.11783 ,0.03096 
0.01519 ,0.03096 
-0.08750 ,0.03097 
-0.09886 ,0.03097 
-0.09860 ,0.03097 
-0.03612 ,0.03097 
-0.13737 ,0.03097 
-0.10321 ,0.03098 
-0.13972 ,0.03098 
-0.05140 ,0.03098 
-0.06321 ,0.03098 
0.04048 ,0.03098 
-0.14486 ,0.03098 
-0.09487 ,0.03098 
-0.11866 ,0.03098 
-0.15210 ,0.03098 
-0.06738 ,0.03098 
-0.10323 ,0.03098 
-0.16163 ,0.03098 
-0.14563 ,0.03099 
-0.10504 ,0.03099 
0.04582 ,0.03099 
-0.10954 ,0.03099 
0.06800 ,0.03099 
-0.14004 ,0.03099 
-0.01569 ,0.03099 
-0.09818 ,0.03099 
-0.12987 ,0.03099 
-0.14021 ,0.03099 
-0.00057 ,0.03099 
-0.07172 ,0.03099 
0.04145 ,0.03099 
-0.08211 ,0.03099 
-0.08832 ,0.03099 
-0.02200 ,0.03099 
-0.03017 ,0.03099 
0.07370 ,0.03100 
-0.12194 ,0.03100 
-0.08682 ,0.03100 
0.02998 ,0.03100 
-0.14078 ,0.03100 
0.00011 ,0.03100 
0.01111 ,0.03100 
-0.05912 ,0.03100 
0.00407 ,0.03100 
-0.12552 ,0.03100 
-0.15923 ,0.03100 
-0.12052 ,0.03100 
-0.05375 ,0.03101 
-0.03750 ,0.03101 
-0.12247 ,0.03101 
-0.10563 ,0.03101 
-0.03579 ,0.03101 
-0.03419 ,0.03101 
-0.12326 ,0.03101 
-0.10585 ,0.03101 
-0.10647 ,0.03101 
-0.06241 ,0.03101 
-0.12327 ,0.03101 
-0.02327 ,0.03102 
-0.06333 ,0.03102 
-0.06327 ,0.03102 
-0.13121 ,0.03102 
-0.08126 ,0.03102 
-0.14593 ,0.03102 
-0.05397 ,0.03102 
-0.06193 ,0.03102 
0.07361 ,0.03102 
-0.15945 ,0.03102 
-0.17087 ,0.03102 
0.05676 ,0.03102 
-0.08593 ,0.03102 
0.01610 ,0.03102 
-0.15608 ,0.03102 
-0.04712 ,0.03102 
-0.13766 ,0.03102 
-0.03241 ,0.03102 
-0.07979 ,0.03103 
-0.12406 ,0.03103 
-0.09266 ,0.03103 
-0.05875 ,0.03103 
-0.07973 ,0.03103 
-0.13053 ,0.03103 
-0.09461 ,0.03103 
-0.10441 ,0.03103 
-0.12071 ,0.03103 
-0.11925 ,0.03103 
-0.15555 ,0.03103 
-0.06591 ,0.03103 
-0.12657 ,0.03103 
-0.09513 ,0.03103 
-0.04210 ,0.03103 
-0.11703 ,0.03103 
-0.09647 ,0.03103 
-0.11416 ,0.03104 
-0.01890 ,0.03104 
-0.05113 ,0.03104 
-0.12485 ,0.03104 
-0.10695 ,0.03104 
-0.06190 ,0.03104 
-0.02577 ,0.03104 
-0.15882 ,0.03104 
-0.11355 ,0.03104 
-0.09781 ,0.03104 
-0.12042 ,0.03105 
-0.11870 ,0.03105 
-0.10105 ,0.03105 
-0.06920 ,0.03105 
-0.04629 ,0.03105 
-0.15375 ,0.03105 
-0.16347 ,0.03105 
-0.10985 ,0.03105 
-0.15498 ,0.03105 
-0.11378 ,0.03105 
-0.13968 ,0.03105 
-0.13698 ,0.03105 
-0.06898 ,0.03105 
0.00038 ,0.03106 
-0.13414 ,0.03106 
-0.13614 ,0.03106 
-0.10101 ,0.03106 
-0.13100 ,0.03106 
-0.06543 ,0.03106 
-0.05622 ,0.03106 
-0.11865 ,0.03106 
-0.08937 ,0.03106 
-0.08606 ,0.03106 
-0.08032 ,0.03106 
-0.11075 ,0.03107 
-0.11141 ,0.03107 
-0.04892 ,0.03107 
-0.00578 ,0.03107 
-0.11427 ,0.03107 
-0.09109 ,0.03107 
-0.13203 ,0.03107 
-0.02574 ,0.03107 
0.01609 ,0.03107 
-0.10694 ,0.03107 
-0.11232 ,0.03107 
0.05132 ,0.03107 
-0.06034 ,0.03107 
-0.14266 ,0.03108 
-0.15951 ,0.03108 
0.00785 ,0.03108 
-0.14839 ,0.03108 
-0.06619 ,0.03108 
-0.14172 ,0.03108 
-0.06324 ,0.03109 
-0.11323 ,0.03109 
-0.12878 ,0.03109 
-0.01195 ,0.03109 
-0.13526 ,0.03109 
0.03608 ,0.03109 
-0.11608 ,0.03109 
-0.07470 ,0.03109 
-0.08360 ,0.03109 
-0.10859 ,0.03109 
-0.13851 ,0.03109 
-0.11227 ,0.03109 
-0.12317 ,0.03109 
-0.12626 ,0.03109 
-0.14279 ,0.03109 
-0.06107 ,0.03109 
-0.02531 ,0.03110 
-0.12306 ,0.03110 
0.02527 ,0.03110 
-0.07154 ,0.03110 
-0.15008 ,0.03110 
-0.04619 ,0.03110 
